,Rank,Player,Blocks,PerGame,UniqueID,Rk,W,L,OL,PTS,Playoffs
2986,625,Aaron Palushaj,11.0,0.29,MON_2011,28.0,31,35,16,78,False
2987,630,Petteri Nokelainen,10.0,0.18,MON_2011,28.0,31,35,16,78,False
2988,674,Andrei Markov,7.0,0.54,MON_2011,28.0,31,35,16,78,False
2989,717,Andreas Engqvist,5.0,0.42,MON_2011,28.0,31,35,16,78,False
2990,839,Gabriel Dumont,1.0,0.33,MON_2011,28.0,31,35,16,78,False
2991,947,Peter Budaj,0.0,0,MON_2011,28.0,31,35,16,78,False
2992,966,Carey Price,0.0,0,MON_2011,28.0,31,35,16,78,False
2993,2,Brett Clark,199.0,2.43,TB_2011,22.0,38,36,8,84,False
2994,11,Eric Brewer,176.0,2.15,TB_2011,22.0,38,36,8,84,False
2995,55,Victor Hedman,127.0,2.08,TB_2011,22.0,38,36,8,84,False
2996,190,Bruno Gervais,63.0,1.26,TB_2011,22.0,38,36,8,84,False
2997,192,Brian Lee,62.0,1.13,TB_2011,22.0,38,36,8,84,False
2998,218,Nate Thompson,56.0,0.82,TB_2011,22.0,38,36,8,84,False
2999,229,Tom Pyatt,52.0,0.7,TB_2011,22.0,38,36,8,84,False
3000,282,Brendan Mikkelson,44.0,1.07,TB_2011,22.0,38,36,8,84,False
3001,294,Marc-Andre Bergeron,43.0,1,TB_2011,22.0,38,36,8,84,False
3002,314,Martin St. Louis,39.0,0.51,TB_2011,22.0,38,36,8,84,False
3003,323,Keith Aulie,38.0,1.06,TB_2011,22.0,38,36,8,84,False
3004,336,Steven Stamkos,37.0,0.45,TB_2011,22.0,38,36,8,84,False
3005,344,Ryan Malone,36.0,0.53,TB_2011,22.0,38,36,8,84,False
3006,372,Mike Commodore,32.0,1.07,TB_2011,22.0,38,36,8,84,False
3007,378,Vincent Lecavalier,31.0,0.48,TB_2011,22.0,38,36,8,84,False
3008,395,Adam Hall,30.0,0.53,TB_2011,22.0,38,36,8,84,False
3009,509,Brett Connolly,19.0,0.28,TB_2011,22.0,38,36,8,84,False
3010,556,Dana Tyrell,15.0,0.58,TB_2011,22.0,38,36,8,84,False
3011,568,J.T. Wyman,15.0,0.38,TB_2011,22.0,38,36,8,84,False
3012,570,Ryan Shannon,15.0,0.33,TB_2011,22.0,38,36,8,84,False
3013,619,Teddy Purcell,11.0,0.14,TB_2011,22.0,38,36,8,84,False
3014,627,Tim Wallace,11.0,0.22,TB_2011,22.0,38,36,8,84,False
3015,680,Trevor Smith,7.0,0.44,TB_2011,22.0,38,36,8,84,False
3016,697,Pierre-Cedric Labrie,5.0,0.36,TB_2011,22.0,38,36,8,84,False
3017,704,Brandon Segal,5.0,0.5,TB_2011,22.0,38,36,8,84,False
3018,747,J.T. Brown,3.0,0.6,TB_2011,22.0,38,36,8,84,False
3019,773,Mike Angelidis,2.0,0.33,TB_2011,22.0,38,36,8,84,False
3020,803,Mattias Ritola,1.0,0.2,TB_2011,22.0,38,36,8,84,False
3021,848,Evan Oberg,0.0,0,TB_2011,22.0,38,36,8,84,False
3022,851,Dustin Tokarski,0.0,0,TB_2011,22.0,38,36,8,84,False
3023,854,Mathieu Garon,0.0,0,TB_2011,22.0,38,36,8,84,False
3024,884,Dwayne Roloson,0.0,0,TB_2011,22.0,38,36,8,84,False
3025,979,Sebastien Caron,0.0,0,TB_2011,22.0,38,36,8,84,False
3027,3,Francois Beauchemin,194.0,2.37,ANH_2011,25.0,34,36,12,80,False
3028,21,Toni Lydman,153.0,2.07,ANH_2011,25.0,34,36,12,80,False
3029,86,Sheldon Brookbank,110.0,1.38,ANH_2011,25.0,34,36,12,80,False
3030,97,Luca Sbisa,99.0,1.24,ANH_2011,25.0,34,36,12,80,False
3031,106,Cam Fowler,94.0,1.15,ANH_2011,25.0,34,36,12,80,False
3032,143,Lubomir Visnovsky,78.0,1.15,ANH_2011,25.0,34,36,12,80,False
3033,164,Ryan Getzlaf,72.0,0.88,ANH_2011,25.0,34,36,12,80,False
3034,273,Corey Perry,45.0,0.56,ANH_2011,25.0,34,36,12,80,False
3035,288,Andrew Cogliano,43.0,0.52,ANH_2011,25.0,34,36,12,80,False
3036,316,Nick Bonino,39.0,0.78,ANH_2011,25.0,34,36,12,80,False
3037,405,Niklas Hagman,29.0,0.41,ANH_2011,25.0,34,36,12,80,False
3038,439,Rod Pelley,25.0,0.48,ANH_2011,25.0,34,36,12,80,False
3039,454,Bobby Ryan,24.0,0.29,ANH_2011,25.0,34,36,12,80,False
3040,455,Saku Koivu,24.0,0.32,ANH_2011,25.0,34,36,12,80,False
3041,497,Matt Beleskey,20.0,0.29,ANH_2011,25.0,34,36,12,80,False
3042,498,Teemu Selanne,20.0,0.24,ANH_2011,25.0,34,36,12,80,False
3043,536,Nate Guenin,17.0,1.13,ANH_2011,25.0,34,36,12,80,False
3044,541,Jason Blake,17.0,0.38,ANH_2011,25.0,34,36,12,80,False
3045,546,George Parros,16.0,0.35,ANH_2011,25.0,34,36,12,80,False
3046,585,Brandon McMillan,13.0,0.52,ANH_2011,25.0,34,36,12,80,False
3047,649,Devante Smith-Pelly,9.0,0.18,ANH_2011,25.0,34,36,12,80,False
3048,668,Ryan O'Marra,7.0,0.78,ANH_2011,25.0,34,36,12,80,False
3049,689,Kyle Palmieri,6.0,0.33,ANH_2011,25.0,34,36,12,80,False
3050,766,Mat Clark,2.0,1,ANH_2011,25.0,34,36,12,80,False
3051,794,Peter Holland,1.0,0.25,ANH_2011,25.0,34,36,12,80,False
3052,808,Pat Maroon,1.0,0.5,ANH_2011,25.0,34,36,12,80,False
3053,844,Dan Ellis,0.0,0,ANH_2011,25.0,34,36,12,80,False
3054,877,Mark Bell,0.0,0,ANH_2011,25.0,34,36,12,80,False
3055,921,Iiro Tarkki,0.0,0,ANH_2011,25.0,34,36,12,80,False
3056,934,Jeff Deslauriers,0.0,0,ANH_2011,25.0,34,36,12,80,False
3057,946,Jonas Hiller,0.0,0,ANH_2011,25.0,34,36,12,80,False
3058,968,Jean-Francois Jacques,0.0,0,ANH_2011,25.0,34,36,12,80,False
3060,4,Bryan Allen,188.0,2.29,CAR_2011,23.0,33,33,16,82,False
3061,19,Jay Harrison,153.0,2.13,CAR_2011,23.0,33,33,16,82,False
3062,83,Tim Gleason,112.0,1.37,CAR_2011,23.0,33,33,16,82,False
3063,89,Jamie McBain,106.0,1.39,CAR_2011,23.0,33,33,16,82,False
3064,128,Justin Faulk,85.0,1.29,CAR_2011,23.0,33,33,16,82,False
3065,129,Brandon Sutter,85.0,1.04,CAR_2011,23.0,33,33,16,82,False
3066,178,Jaroslav Spacek,68.0,1.48,CAR_2011,23.0,33,33,16,82,False
3067,193,Patrick Dwyer,62.0,0.85,CAR_2011,23.0,33,33,16,82,False
3068,211,Jiri Tlusty,57.0,0.72,CAR_2011,23.0,33,33,16,82,False
3069,245,Jussi Jokinen,48.0,0.61,CAR_2011,23.0,33,33,16,82,False
3070,292,Joni Pitkanen,43.0,1.43,CAR_2011,23.0,33,33,16,82,False
3071,353,Eric Staal,35.0,0.43,CAR_2011,23.0,33,33,16,82,False
3072,366,Tim Brent,33.0,0.42,CAR_2011,23.0,33,33,16,82,False
3073,393,Derek Joslin,30.0,0.68,CAR_2011,23.0,33,33,16,82,False
3074,444,Tuomo Ruutu,24.0,0.33,CAR_2011,23.0,33,33,16,82,False
3075,538,Andreas Nodl,17.0,0.28,CAR_2011,23.0,33,33,16,82,False
3076,560,Jeff Skinner,15.0,0.23,CAR_2011,23.0,33,33,16,82,False
3077,564,Anthony Stewart,15.0,0.19,CAR_2011,23.0,33,33,16,82,False
3078,566,Chad LaRose,15.0,0.22,CAR_2011,23.0,33,33,16,82,False
3079,629,Drayson Bowman,10.0,0.27,CAR_2011,23.0,33,33,16,82,False
3080,703,Jerome Samson,5.0,0.31,CAR_2011,23.0,33,33,16,82,False
3081,724,Zac Dalpe,4.0,0.25,CAR_2011,23.0,33,33,16,82,False
3082,764,Bobby Sanguinetti,2.0,0.67,CAR_2011,23.0,33,33,16,82,False
3083,769,Zach Boychuk,2.0,0.13,CAR_2011,23.0,33,33,16,82,False
3084,796,Riley Nash,1.0,0.2,CAR_2011,23.0,33,33,16,82,False
3085,804,Evgenii Dadonov,1.0,0.07,CAR_2011,23.0,33,33,16,82,False
3086,818,Brett Sutter,1.0,0.07,CAR_2011,23.0,33,33,16,82,False
3087,840,Cam Ward,0.0,0,CAR_2011,23.0,33,33,16,82,False
3088,855,Jeremy Welsh,0.0,0,CAR_2011,23.0,33,33,16,82,False
3089,892,Mike Murphy,0.0,0,CAR_2011,23.0,33,33,16,82,False
3090,925,Justin Peters,0.0,0,CAR_2011,23.0,33,33,16,82,False
3091,961,Brian Boucher,0.0,0,CAR_2011,23.0,33,33,16,82,False
3092,5,Dan Girardi,185.0,2.26,NYR_2011,2.0,51,24,7,109,True
3093,9,Ryan McDonagh,182.0,2.22,NYR_2011,2.0,51,24,7,109,True
3094,102,Michael Del Zotto,95.0,1.23,NYR_2011,2.0,51,24,7,109,True
3095,120,Ryan Callahan,88.0,1.16,NYR_2011,2.0,51,24,7,109,True
3096,132,Brian Boyle,83.0,1.01,NYR_2011,2.0,51,24,7,109,True
3097,168,Anton Stralman,71.0,1.34,NYR_2011,2.0,51,24,7,109,True
3098,177,Marc Staal,68.0,1.48,NYR_2011,2.0,51,24,7,109,True
3099,214,Ruslan Fedotenko,57.0,0.78,NYR_2011,2.0,51,24,7,109,True
3100,225,Steve Eminger,53.0,1.26,NYR_2011,2.0,51,24,7,109,True
3101,232,Stu Bickel,52.0,1.02,NYR_2011,2.0,51,24,7,109,True
3102,233,Brandon Prust,51.0,0.62,NYR_2011,2.0,51,24,7,109,True
3103,241,Brad Richards,49.0,0.6,NYR_2011,2.0,51,24,7,109,True
3104,263,Artem Anisimov,46.0,0.58,NYR_2011,2.0,51,24,7,109,True
3105,276,Derek Stepan,44.0,0.54,NYR_2011,2.0,51,24,7,109,True
3106,309,Marian Gaborik,40.0,0.49,NYR_2011,2.0,51,24,7,109,True
3107,340,Brandon Dubinsky,36.0,0.47,NYR_2011,2.0,51,24,7,109,True
3108,385,Mike Sauer,31.0,1.63,NYR_2011,2.0,51,24,7,109,True
3109,420,John Mitchell,27.0,0.43,NYR_2011,2.0,51,24,7,109,True
3110,460,Carl Hagelin,23.0,0.36,NYR_2011,2.0,51,24,7,109,True
3111,476,Jeff Woywitka,22.0,0.81,NYR_2011,2.0,51,24,7,109,True
3112,559,Tim Erixon,15.0,0.83,NYR_2011,2.0,51,24,7,109,True
3113,598,Michael Rupp,13.0,0.22,NYR_2011,2.0,51,24,7,109,True
3114,637,John Scott,10.0,0.29,NYR_2011,2.0,51,24,7,109,True
3115,681,Casey Wellman,7.0,0.5,NYR_2011,2.0,51,24,7,109,True
3116,757,Mats Zuccarello,3.0,0.3,NYR_2011,2.0,51,24,7,109,True
3117,824,Sean Avery,1.0,0.07,NYR_2011,2.0,51,24,7,109,True
3118,830,Kris Newbury,1.0,0.14,NYR_2011,2.0,51,24,7,109,True
3119,850,Martin Biron,0.0,0,NYR_2011,2.0,51,24,7,109,True
3120,910,Andre Deveaux,0.0,0,NYR_2011,2.0,51,24,7,109,True
3121,922,Brendan Bell,0.0,0,NYR_2011,2.0,51,24,7,109,True
3122,981,Henrik Lundqvist,0.0,0,NYR_2011,2.0,51,24,7,109,True
3123,6,Andrew MacDonald,185.0,2.47,NYI_2011,27.0,34,37,11,79,False
3124,17,Travis Hamonic,157.0,2.15,NYI_2011,27.0,34,37,11,79,False
3125,35,Steve Staios,140.0,2.15,NYI_2011,27.0,34,37,11,79,False
3126,69,Milan Jurcina,116.0,1.78,NYI_2011,27.0,34,37,11,79,False
3127,77,Mark Streit,115.0,1.4,NYI_2011,27.0,34,37,11,79,False
3128,78,Mark Eaton,114.0,1.84,NYI_2011,27.0,34,37,11,79,False
3129,174,Jay Pandolfo,69.0,1.11,NYI_2011,27.0,34,37,11,79,False
3130,186,Frans Nielsen,66.0,0.8,NYI_2011,27.0,34,37,11,79,False
3131,298,Matt Martin,41.0,0.51,NYI_2011,27.0,34,37,11,79,False
3132,313,Matt Moulson,40.0,0.49,NYI_2011,27.0,34,37,11,79,False
3133,347,Josh Bailey,35.0,0.44,NYI_2011,27.0,34,37,11,79,False
3134,369,Kyle Okposo,33.0,0.42,NYI_2011,27.0,34,37,11,79,False
3135,387,Marty Reasoner,31.0,0.51,NYI_2011,27.0,34,37,11,79,False
3136,398,Michael Grabner,30.0,0.38,NYI_2011,27.0,34,37,11,79,False
3137,434,Dylan Reese,25.0,0.89,NYI_2011,27.0,34,37,11,79,False
3138,459,P.A. Parenteau,23.0,0.29,NYI_2011,27.0,34,37,11,79,False
3139,467,John Tavares,23.0,0.28,NYI_2011,27.0,34,37,11,79,False
3140,533,Aaron Ness,17.0,1.89,NYI_2011,27.0,34,37,11,79,False
3141,575,Nino Niederreiter,14.0,0.25,NYI_2011,27.0,34,37,11,79,False
3142,654,Casey Cizikas,9.0,0.6,NYI_2011,27.0,34,37,11,79,False
3143,663,David Ullstrom,8.0,0.28,NYI_2011,27.0,34,37,11,79,False
3144,737,Matt Donovan,4.0,1.33,NYI_2011,27.0,34,37,11,79,False
3145,771,Micheal Haley,2.0,0.14,NYI_2011,27.0,34,37,11,79,False
3146,819,Rhett Rakhshani,1.0,0.2,NYI_2011,27.0,34,37,11,79,False
3147,846,Ty Wishart,0.0,0,NYI_2011,27.0,34,37,11,79,False
3148,861,Rick DiPietro,0.0,0,NYI_2011,27.0,34,37,11,79,False
3149,872,Kevin Poulin,0.0,0,NYI_2011,27.0,34,37,11,79,False
3150,932,Trevor Gillies,0.0,0,NYI_2011,27.0,34,37,11,79,False
3151,938,Evgeni Nabokov,0.0,0,NYI_2011,27.0,34,37,11,79,False
3152,963,Anders Nilsson,0.0,0,NYI_2011,27.0,34,37,11,79,False
3153,967,Al Montoya,0.0,0,NYI_2011,27.0,34,37,11,79,False
3154,974,Calvin de Haan,0.0,0,NYI_2011,27.0,34,37,11,79,False
3156,7,Ladislav Smid,184.0,2.36,EDM_2011,29.0,32,40,10,74,False
3157,14,Nick Schultz,165.0,2.01,EDM_2011,29.0,32,40,10,74,False
3158,57,Jeff Petry,126.0,1.73,EDM_2011,29.0,32,40,10,74,False
3159,100,Andy Sutton,95.0,1.83,EDM_2011,29.0,32,40,10,74,False
3160,127,Ryan Whitney,85.0,1.67,EDM_2011,29.0,32,40,10,74,False
3161,140,Corey Potter,79.0,1.27,EDM_2011,29.0,32,40,10,74,False
3162,165,Theo Peckham,72.0,1.33,EDM_2011,29.0,32,40,10,74,False
3163,196,Ryan Jones,61.0,0.77,EDM_2011,29.0,32,40,10,74,False
3164,253,Lennart Petrell,47.0,0.78,EDM_2011,29.0,32,40,10,74,False
3165,258,Shawn Horcoff,47.0,0.58,EDM_2011,29.0,32,40,10,74,False
3166,302,Eric Belanger,41.0,0.53,EDM_2011,29.0,32,40,10,74,False
3167,355,Taylor Hall,34.0,0.56,EDM_2011,29.0,32,40,10,74,False
3168,363,Ryan Nugent-Hopkins,33.0,0.53,EDM_2011,29.0,32,40,10,74,False
3169,381,Ryan Smyth,31.0,0.38,EDM_2011,29.0,32,40,10,74,False
3170,411,Colten Teubert,28.0,1.17,EDM_2011,29.0,32,40,10,74,False
3171,452,Jordan Eberle,24.0,0.31,EDM_2011,29.0,32,40,10,74,False
3172,466,Sam Gagner,23.0,0.31,EDM_2011,29.0,32,40,10,74,False
3173,487,Ales Hemsky,21.0,0.3,EDM_2011,29.0,32,40,10,74,False
3174,516,Cam Barker,19.0,0.76,EDM_2011,29.0,32,40,10,74,False
3175,535,Ben Eager,17.0,0.27,EDM_2011,29.0,32,40,10,74,False
3176,608,Anton Lander,12.0,0.21,EDM_2011,29.0,32,40,10,74,False
3177,622,Teemu Hartikainen,11.0,0.65,EDM_2011,29.0,32,40,10,74,False
3178,666,Magnus Paajarvi,8.0,0.2,EDM_2011,29.0,32,40,10,74,False
3179,685,Linus Omark,6.0,0.43,EDM_2011,29.0,32,40,10,74,False
3180,735,Taylor Chorney,4.0,0.8,EDM_2011,29.0,32,40,10,74,False
3181,742,Chris VandeVelde,3.0,0.6,EDM_2011,29.0,32,40,10,74,False
3182,779,Josh Green,2.0,0.29,EDM_2011,29.0,32,40,10,74,False
3183,786,Darcy Hordichuk,2.0,0.05,EDM_2011,29.0,32,40,10,74,False
3184,835,Alex Plante,1.0,0.33,EDM_2011,29.0,32,40,10,74,False
3185,856,Devan Dubnyk,0.0,0,EDM_2011,29.0,32,40,10,74,False
3186,869,Bryan Rodney,0.0,0,EDM_2011,29.0,32,40,10,74,False
3187,876,Yann Danis,0.0,0,EDM_2011,29.0,32,40,10,74,False
3188,878,Milan Kytnar,0.0,0,EDM_2011,29.0,32,40,10,74,False
3189,909,Nikolai Khabibulin,0.0,0,EDM_2011,29.0,32,40,10,74,False
3190,960,Philippe Cornet,0.0,0,EDM_2011,29.0,32,40,10,74,False
3191,8,Mark Stuart,182.0,2.28,WPG_2011,21.0,37,35,10,84,False
3192,46,Ron Hainsey,133.0,2.38,WPG_2011,21.0,37,35,10,84,False
3193,87,Zach Bogosian,109.0,1.68,WPG_2011,21.0,37,35,10,84,False
3194,130,Tobias Enstrom,84.0,1.35,WPG_2011,21.0,37,35,10,84,False
3195,159,Jim Slater,73.0,0.94,WPG_2011,21.0,37,35,10,84,False
3196,197,Grant Clitsome,61.0,0.97,WPG_2011,21.0,37,35,10,84,False
3197,210,Dustin Byfuglien,57.0,0.86,WPG_2011,21.0,37,35,10,84,False
3198,234,Tanner Glass,51.0,0.65,WPG_2011,21.0,37,35,10,84,False
3199,261,Chris Thorburn,46.0,0.64,WPG_2011,21.0,37,35,10,84,False
3200,265,Blake Wheeler,46.0,0.58,WPG_2011,21.0,37,35,10,84,False
3201,284,Mark Flood,43.0,1.3,WPG_2011,21.0,37,35,10,84,False
3202,297,Nik Antropov,41.0,0.59,WPG_2011,21.0,37,35,10,84,False
3203,310,Randy Jones,40.0,1.03,WPG_2011,21.0,37,35,10,84,False
3204,384,Evander Kane,31.0,0.42,WPG_2011,21.0,37,35,10,84,False
3205,442,Andrew Ladd,25.0,0.3,WPG_2011,21.0,37,35,10,84,False
3206,470,Tim Stapleton,23.0,0.37,WPG_2011,21.0,37,35,10,84,False
3207,562,Alex Burmistrov,15.0,0.2,WPG_2011,21.0,37,35,10,84,False
3208,593,Eric Fehr,13.0,0.37,WPG_2011,21.0,37,35,10,84,False
3209,594,Kyle Wellwood,13.0,0.17,WPG_2011,21.0,37,35,10,84,False
3210,603,Bryan Little,13.0,0.18,WPG_2011,21.0,37,35,10,84,False
3211,616,Antti Miettinen,11.0,0.24,WPG_2011,21.0,37,35,10,84,False
3212,662,Arturs Kulda,8.0,0.89,WPG_2011,21.0,37,35,10,84,False
3213,683,Ben Maxwell,6.0,0.4,WPG_2011,21.0,37,35,10,84,False
3214,720,Maxime Macenauer,4.0,0.14,WPG_2011,21.0,37,35,10,84,False
3215,727,Kenndal McArdle,4.0,0.44,WPG_2011,21.0,37,35,10,84,False
3216,734,Aaron Gagnon,4.0,0.57,WPG_2011,21.0,37,35,10,84,False
3217,751,Brett Festerling,3.0,0.6,WPG_2011,21.0,37,35,10,84,False
3218,772,Jason Jaffray,2.0,0.15,WPG_2011,21.0,37,35,10,84,False
3219,799,Spencer Machacek,1.0,0.08,WPG_2011,21.0,37,35,10,84,False
3220,800,Paul Postma,1.0,0.33,WPG_2011,21.0,37,35,10,84,False
3221,814,Mark Scheifele,1.0,0.14,WPG_2011,21.0,37,35,10,84,False
3222,847,Patrice Cormier,0.0,0,WPG_2011,21.0,37,35,10,84,False
3223,894,Derek Meech,0.0,0,WPG_2011,21.0,37,35,10,84,False
3224,903,Chris Mason,0.0,0,WPG_2011,21.0,37,35,10,84,False
3225,907,Carl Klingberg,0.0,0,WPG_2011,21.0,37,35,10,84,False
3226,957,Peter Mannino,0.0,0,WPG_2011,21.0,37,35,10,84,False
3227,973,Ondrej Pavelec,0.0,0,WPG_2011,21.0,37,35,10,84,False
3229,10,Niklas Kronwall,177.0,2.16,DET_2011,7.0,48,28,6,102,True
3230,103,Kyle Quincey,94.0,1.31,DET_2011,7.0,48,28,6,102,True
3231,110,Ian White,92.0,1.19,DET_2011,7.0,48,28,6,102,True
3232,139,Nicklas Lidstrom,79.0,1.13,DET_2011,7.0,48,28,6,102,True
3233,184,Drew Miller,66.0,0.83,DET_2011,7.0,48,28,6,102,True
3234,290,Jonathan Ericsson,43.0,0.62,DET_2011,7.0,48,28,6,102,True
3235,295,Justin Abdelkader,42.0,0.52,DET_2011,7.0,48,28,6,102,True
3236,368,Danny Cleary,33.0,0.44,DET_2011,7.0,48,28,6,102,True
3237,375,Jakub Kindl,32.0,0.58,DET_2011,7.0,48,28,6,102,True
3238,379,Cory Emmerton,31.0,0.44,DET_2011,7.0,48,28,6,102,True
3239,382,Pavel Datsyuk,31.0,0.44,DET_2011,7.0,48,28,6,102,True
3240,391,Johan Franzen,30.0,0.39,DET_2011,7.0,48,28,6,102,True
3241,415,Darren Helm,27.0,0.4,DET_2011,7.0,48,28,6,102,True
3242,428,Henrik Zetterberg,26.0,0.32,DET_2011,7.0,48,28,6,102,True
3243,465,Valtteri Filppula,23.0,0.28,DET_2011,7.0,48,28,6,102,True
3244,471,Todd Bertuzzi,23.0,0.32,DET_2011,7.0,48,28,6,102,True
3245,557,Jiri Hudler,15.0,0.19,DET_2011,7.0,48,28,6,102,True
3246,618,Jan Mursak,11.0,0.44,DET_2011,7.0,48,28,6,102,True
3247,656,Brendan Smith,8.0,0.57,DET_2011,7.0,48,28,6,102,True
3248,661,Andrew Murray,8.0,0.21,DET_2011,7.0,48,28,6,102,True
3249,672,Patrick Eaves,7.0,0.7,DET_2011,7.0,48,28,6,102,True
3250,690,Tomas Holmstrom,6.0,0.08,DET_2011,7.0,48,28,6,102,True
3251,694,Doug Janik,6.0,0.67,DET_2011,7.0,48,28,6,102,True
3252,744,Chris Conner,3.0,0.38,DET_2011,7.0,48,28,6,102,True
3253,816,Fabian Brunnstrom,1.0,0.2,DET_2011,7.0,48,28,6,102,True
3254,827,Joakim Andersson,1.0,0.2,DET_2011,7.0,48,28,6,102,True
3255,831,Riley Sheahan,1.0,1,DET_2011,7.0,48,28,6,102,True
3256,898,Joey MacDonald,0.0,0,DET_2011,7.0,48,28,6,102,True
3257,924,Ty Conklin,0.0,0,DET_2011,7.0,48,28,6,102,True
3258,936,Jimmy Howard,0.0,0,DET_2011,7.0,48,28,6,102,True
3259,942,Gustav Nyquist,0.0,0,DET_2011,7.0,48,28,6,102,True
3260,12,Marc-Edouard Vlasic,171.0,2.09,SJ_2011,12.0,43,29,10,96,True
3261,31,Douglas Murray,143.0,2.38,SJ_2011,12.0,43,29,10,96,True
3262,42,Dan Boyle,137.0,1.69,SJ_2011,12.0,43,29,10,96,True
3263,67,Brent Burns,117.0,1.44,SJ_2011,12.0,43,29,10,96,True
3264,72,Brad Stuart,115.0,1.42,SJ_2011,12.0,43,29,10,96,True
3265,105,Colin White,94.0,1.74,SJ_2011,12.0,43,29,10,96,True
3266,131,Joe Pavelski,84.0,1.02,SJ_2011,12.0,43,29,10,96,True
3267,152,Logan Couture,76.0,0.95,SJ_2011,12.0,43,29,10,96,True
3268,185,Justin Braun,66.0,1,SJ_2011,12.0,43,29,10,96,True
3269,202,Michal Handzus,59.0,0.88,SJ_2011,12.0,43,29,10,96,True
3270,208,Jason Demers,58.0,1.02,SJ_2011,12.0,43,29,10,96,True
3271,237,Daniel Winnik,50.0,0.6,SJ_2011,12.0,43,29,10,96,True
3272,243,Andrew Desjardins,49.0,0.64,SJ_2011,12.0,43,29,10,96,True
3273,342,Ryane Clowe,36.0,0.47,SJ_2011,12.0,43,29,10,96,True
3274,367,Torrey Mitchell,33.0,0.43,SJ_2011,12.0,43,29,10,96,True
3275,370,Patrick Marleau,33.0,0.4,SJ_2011,12.0,43,29,10,96,True
3276,430,Joe Thornton,26.0,0.32,SJ_2011,12.0,43,29,10,96,True
3277,468,Tommy Wingels,23.0,0.7,SJ_2011,12.0,43,29,10,96,True
3278,472,Dominic Moore,23.0,0.29,SJ_2011,12.0,43,29,10,96,True
3279,473,T.J. Galiardi,22.0,0.32,SJ_2011,12.0,43,29,10,96,True
3280,579,Martin Havlat,14.0,0.36,SJ_2011,12.0,43,29,10,96,True
3281,589,Benn Ferriero,13.0,0.37,SJ_2011,12.0,43,29,10,96,True
3282,601,Brad Winchester,13.0,0.19,SJ_2011,12.0,43,29,10,96,True
3283,623,Tim Kennedy,11.0,0.41,SJ_2011,12.0,43,29,10,96,True
3284,636,Jim Vandermeer,10.0,0.4,SJ_2011,12.0,43,29,10,96,True
3285,792,Frazer McLaren,2.0,0.29,SJ_2011,12.0,43,29,10,96,True
3286,815,John McCarthy,1.0,0.1,SJ_2011,12.0,43,29,10,96,True
3287,852,Antti Niemi,0.0,0,SJ_2011,12.0,43,29,10,96,True
3288,956,Thomas Greiss,0.0,0,SJ_2011,12.0,43,29,10,96,True
3289,13,Brent Seabrook,165.0,2.12,CHI_2011,10.0,45,26,11,101,True
3290,32,Niklas Hjalmarsson,142.0,2.06,CHI_2011,10.0,45,26,11,101,True
3291,36,Johnny Oduya,140.0,1.73,CHI_2011,10.0,45,26,11,101,True
3292,61,Duncan Keith,121.0,1.64,CHI_2011,10.0,45,26,11,101,True
3293,142,Nick Leddy,78.0,0.95,CHI_2011,10.0,45,26,11,101,True
3294,268,Steve Montador,46.0,0.88,CHI_2011,10.0,45,26,11,101,True
3295,280,Sean O'Donnell,44.0,0.86,CHI_2011,10.0,45,26,11,101,True
3296,312,Marian Hossa,40.0,0.49,CHI_2011,10.0,45,26,11,101,True
3297,326,Dave Bolland,38.0,0.5,CHI_2011,10.0,45,26,11,101,True
3298,338,Marcus Kruger,36.0,0.51,CHI_2011,10.0,45,26,11,101,True
3299,377,Michael Frolik,32.0,0.51,CHI_2011,10.0,45,26,11,101,True
3300,417,Patrick Kane,27.0,0.33,CHI_2011,10.0,45,26,11,101,True
3301,435,Jamal Mayers,25.0,0.31,CHI_2011,10.0,45,26,11,101,True
3302,446,Viktor Stalberg,24.0,0.3,CHI_2011,10.0,45,26,11,101,True
3303,462,Dylan Olsen,23.0,0.82,CHI_2011,10.0,45,26,11,101,True
3304,469,Bryan Bickell,23.0,0.32,CHI_2011,10.0,45,26,11,101,True
3305,490,Andrew Shaw,21.0,0.57,CHI_2011,10.0,45,26,11,101,True
3306,491,Brendan Morrison,21.0,0.54,CHI_2011,10.0,45,26,11,101,True
3307,519,Patrick Sharp,18.0,0.24,CHI_2011,10.0,45,26,11,101,True
3308,555,Andrew Brunette,15.0,0.19,CHI_2011,10.0,45,26,11,101,True
3309,578,Jonathan Toews,14.0,0.24,CHI_2011,10.0,45,26,11,101,True
3310,652,Dan Carcillo,9.0,0.32,CHI_2011,10.0,45,26,11,101,True
3311,653,Sami Lepisto,9.0,0.35,CHI_2011,10.0,45,26,11,101,True
3312,682,Brandon Bollig,6.0,0.33,CHI_2011,10.0,45,26,11,101,True
3313,684,Jimmy Hayes,6.0,0.19,CHI_2011,10.0,45,26,11,101,True
3314,709,Ben Smith,5.0,0.38,CHI_2011,10.0,45,26,11,101,True
3315,761,Brandon Pirri,2.0,0.4,CHI_2011,10.0,45,26,11,101,True
3316,807,Brandon Saad,1.0,0.5,CHI_2011,10.0,45,26,11,101,True
3317,838,Rostislav Olesz,1.0,0.17,CHI_2011,10.0,45,26,11,101,True
3318,928,Ray Emery,0.0,0,CHI_2011,10.0,45,26,11,101,True
3319,937,Jeremy Morin,0.0,0,CHI_2011,10.0,45,26,11,101,True
